71.08,72.63,72.08,70.74,68.97,74.21,85.59,82.15,78.49,84.22,90.58,96.58,130.64,132.44,131.52,114.99,129.51,119.45,113.89,111.82,90.78,87.71,75.14,74.01
70.73,69.52,69.47,67.63,67.57,75.17,83.42,87.38,89.07,93.9,98.74,106.24,134.73,131.73,129.33,104.21,131.58,121.11,116.17,116.96,91.89,90.14,78.17,79.42
85.56,84.99,78.93,77.16,74.19,80.56,91.27,115.44,119.15,133.74,140.78,137.12,171.35,184.54,184.13,170.06,185.61,164.58,158.55,154.91,140.94,126.55,116.38,112.75
87.63,85.86,77.56,75.48,73.29,84.2,90.43,105.63,113.27,125.27,132.97,137.77,169.14,174.23,170.93,167.03,172.13,162.16,156.39,147.89,124.07,117.93,96.4,88.23
86.61,82.74,82,79.69,76.75,82.08,89.06,93.7,98.82,111.81,115.53,123.4,160.84,160.48,152.11,150.93,175.63,165.67,160.37,140.44,114.09,105.86,88.42,86.95
83.28,74.47,69.14,67.65,71.45,61.23,66.83,69.08,83.85,90.03,98.36,107.02,113.02,124.98,119.75,123.22,127.22,130.48,110.56,108.72,98.81,100.77,89.6,84.62
79.63,74.49,70.8,69.51,69.25,68.99,68.73,71.68,81.28,91.61,93.2,93.21,95.01,94.37,93.58,90.94,92.71,92.09,91.23,91.99,92.15,92.38,90.92,85.55
88.34,83.45,82.26,73.11,72.45,77.73,89.03,92.59,93.56,96.21,107.56,110.17,143.16,150.1,136.55,131.29,132.34,127.21,125.51,119.38,92.71,93.82,84.33,88.47
91.89,89.89,88.92,87.4,87.29,89.53,93,122.13,128.08,135.46,147.49,149.65,179.17,185.62,175.9,172.05,161.98,154.68,152.52,149.83,122.12,117.83,111.42,95.72
100.25,101.24,96.18,97.46,97.98,101.39,100.4,106.41,112.36,122.3,130.25,136.87,167.36,174.4,160.06,156.3,160.15,139.14,142.06,139.94,117.52,116.15,95.46,102.4
85.13,78.53,73.44,69.35,68.15,68.5,68.6,75.67,78.7,85.11,94.42,96.72,97.83,98,97.27,97.04,97.35,96.73,96.88,96.65,96.87,96.81,78.77,83.98
91.36,79.38,78.62,73.75,75.36,79.12,88.75,90.8,93.53,94.11,106.24,112.45,148.25,150.32,143.37,138.55,135.14,126.74,127.62,124.72,97.85,95.75,82.2,92.22
75.43,64.61,63.08,63.04,61.86,61.49,61.75,61.66,70.18,78.47,78.41,79.59,79.64,79.75,79.46,79.53,79.63,79.94,78.86,77.89,78.81,81.49,65.64,70.94
73.58,67.12,63.89,63.71,64.07,68.73,75.97,79.63,85.81,88.87,99.63,98.55,128.83,132.25,132.41,128.25,129.13,128.03,121.23,118.53,91.34,85.3,75.4,79.74
71.97,63.88,62.97,63.1,62.82,65.44,76.05,65.78,72.92,79.21,83.32,84.87,118.49,118.21,116.57,115,112.86,112.82,110.88,104.62,82.16,77.58,66.31,75.13
69.34,61.95,59.6,59.08,57.4,64.83,70.71,65.51,66.78,73.53,79.48,84.34,115.5,116.38,113.31,113.09,111.4,108.18,110.81,106.48,83.26,76.23,66.24,68.89
65.63,59.51,56.18,53.56,52.42,58.39,67.38,64.03,65.3,66.77,74.04,78.3,111.32,111.21,110.5,106.2,107.43,111.15,107.05,101.69,79.84,73.15,63.73,69.02
72.51,62.68,60.79,62.14,63.48,66.26,70.91,71.7,79.06,85.14,94.49,96.97,130.59,137.09,139.62,142.62,145.83,145.38,129.83,124.34,100.22,89.88,75.35,77.86
69.91,63.49,61.6,60.96,59.4,59.27,61.36,61.01,63.82,69.34,72.52,76.1,77.66,77.79,75.77,73.84,77.85,75.5,74.66,79.66,81.38,75.08,66,63.74
64.19,55.53,55,55.87,55.48,59.52,73.24,66.92,73.54,74.1,76.79,77.69,107.36,104.99,102.57,99.04,100.59,100.62,97.11,104.79,77.98,66.99,57.5,64.29
61.69,49.51,49.59,48.31,49.69,50.01,74.85,60.6,63.65,66.61,71.76,73.47,101.06,101.67,99.86,96.61,96.46,97.84,93.07,101.91,77.94,65.57,57.55,60.97
68.62,61.09,60.4,58.54,60.16,59.98,64.89,63.62,75.65,78.18,79.27,80,79.1,79.39,79.01,79.58,80.02,79.92,78.13,79.97,83.96,76.04,68.08,63.62
55.79,47.67,44.59,44.22,45.79,52.75,75.63,69.47,71.82,75.74,79.36,77.84,107.89,107.69,107.85,107.45,108.2,103.59,105.06,114.19,79.65,66.42,62.09,63.41
46.22,41.89,39.12,40.25,39.2,49.78,70.18,67.67,66.16,67.72,68.07,69.99,96.17,94.41,89,88.36,90.39,93.47,99.75,111.97,61.13,60.47,52.43,53.45
53.43,47.57,42.49,41.27,42.88,44.97,54.2,49.52,55.43,61.03,60.46,62.67,63.39,62.56,57.75,57.13,63.07,61.63,73.41,84.38,59.77,59.72,54.52,56.41
49.88,44.79,40.69,41.55,43.8,50.92,70.85,66.21,63.15,61.88,62.09,61.87,87.43,87.89,85.86,86.53,88.74,85.88,94.69,110.65,56.77,59.52,53.88,54.62
54.53,49.06,40.72,40.76,44.1,48.36,70.73,68.51,67.14,67.94,67.42,67.7,90.56,93.13,87.2,87.21,92.03,88.7,100.86,107.2,59.39,58.24,55.69,55.4
30.64,28.45,25.39,27.22,28.85,36.63,71.58,74.81,70.72,69.09,70.39,69.33,93.69,92.67,86.13,86.96,89.68,89.39,112.29,116.2,64.88,60.01,54.53,41.92
49.64,45.83,45.02,45.77,46.18,53.17,71.31,65.68,65.42,67.52,64.9,62.73,81.35,80.67,79.03,76.76,94.49,103.19,98.11,90.89,67.33,60.25,55.76,47.99
50.97,43.74,43.07,43.37,42.12,44.27,46.62,44.95,51.45,56.61,58.1,55.08,47.18,48.25,48.67,46.59,62.1,70.28,65.2,65.27,63.59,60.1,49.46,50.34
63.72,54.41,54.78,54.94,53.81,58.11,65.52,66.13,62.14,67.54,66.64,66.83,85.42,84.57,82.6,75.62,77.74,112.69,102.09,90.74,65.64,54.69,60.72,63.87
55.23,50.41,45.13,45.25,47.96,48.02,54.02,55.71,61.68,64.23,64.36,64.65,63.15,61.85,60.18,58.68,64.34,88.86,84.02,77.26,65.8,64.89,57.23,62.13
49.22,47.39,46.36,45.75,46.25,51.46,68.99,69.99,70.17,71.15,70.13,69.01,84.15,83.01,81.13,80.51,91.25,109.62,102.47,93.37,72.23,60.1,53.9,52.53
88.3,83.89,77.98,76.65,83.26,92.74,121.18,126.19,122.46,124.93,122.42,118.39,132.44,130.14,126.04,126.95,138.96,185.97,176.84,162.49,138.69,115.02,97.44,97.39
62.33,59.56,58.17,57.87,60.64,65.13,78.78,75.23,76.19,78.08,79.21,75.78,90.16,86.37,83.03,86.72,93.59,121.58,111.81,105.96,80.93,74.54,66.32,64.98
54.42,51.53,50.63,48.65,48.84,50.5,57.7,57.21,54.96,58.61,59.26,58.5,57.78,52.81,53.71,52.42,58.83,83.66,80.1,75.05,64.08,58.37,57.2,57.22
44.82,41.86,41.09,40.1,39.18,40.78,42.39,38.45,40.56,46.5,47.54,47.24,44.85,44.09,41.06,39.57,39.73,50.61,55,50.2,50.92,45.21,42.45,42.22
38.46,37.81,36.33,35.48,35.75,38.87,48.72,53.13,52.83,52.97,52.25,51.96,69.25,68.95,66.58,63.82,65.46,72.75,83.78,73.25,52.48,47.05,41.7,41.68
41.35,40.2,37.84,40.25,39.73,44.72,56.19,53.55,53.21,54.89,52.92,53.74,71.51,69.52,66.83,63.83,65.13,71.45,83.62,72.73,51.27,46.92,45.03,43.65
32.92,31.82,31.34,30.23,31.16,36,37.39,39.57,39.06,47.11,45.12,44.42,44.5,43.62,41.03,39.58,40.44,40.33,50.03,44.93,44.47,38.26,35.25,32.29
37.72,36.09,34.96,37.39,37.34,34.59,60.19,52.97,54.44,50.55,52.37,51.75,68.29,67.76,66.6,65.29,67.22,67.73,63.84,76.96,53.1,49.02,47.73,41.26
39.13,35.35,34.33,33.84,35.09,38.45,37.71,47.49,48.21,54.42,54.45,51.69,68.5,68.22,66.92,65.86,65.45,65.22,64.88,68.85,53.68,47.07,41.97,44.71
27.74,25.54,23.72,23.46,23.14,23.53,24.73,28.27,30.34,35.4,35.5,36.12,35.57,34.63,34.14,33.32,33.4,33.64,34.46,38.09,41.25,36.17,32.4,31.66
29.66,27.3,26.72,26.1,26.55,25.01,33.81,34.74,34.49,34.96,34.86,34.98,52.56,61.57,60.48,61.93,62.61,62.65,58.5,52.86,36.76,37.79,32.07,27.67
66.08,67.33,68.6,67.47,65.12,68.76,68.3,79.82,83.85,84.57,87.16,89.79,119.16,118.66,117.72,110.67,125.5,118.16,116.66,114.03,89.19,87.78,76.97,66.54
89.69,83.86,81.65,80.95,80.43,82.76,90.76,89.9,93.2,103.28,110.18,109.24,141.99,145.4,139.69,134.1,135.19,129.97,124.22,120.23,93.25,93.58,82.08,90.45
84.82,83.75,83.32,83.19,83.04,97.88,71.57,63.93,90.35,97.5,102.49,103.47,104.17,103.57,104.74,104.28,107.54,87.23,100.12,100.03,103.38,102.94,86.9,100.14
89.96,99.06,84.65,84.22,86.47,87.95,68.37,61.29,87.99,95.92,102.72,103.68,105.02,104.63,104.29,104.26,105.34,101.53,103.99,103.36,105.65,105.38,89.67,101.12
91.45,88.33,84.97,84.86,84.24,87.95,91.58,99.13,97.69,113.32,131.6,134.26,171.17,171.91,169.33,171.45,171.35,161.27,153.81,146.44,110.57,112.02,100.37,88.72
101.23,101.88,98.14,95.47,96.43,95.31,86.34,92.95,101.14,123.35,134.12,141.38,148.39,151.24,153.65,156.82,161.86,155.02,145.81,136.52,133.19,130.62,120.34,113.74
105.03,101.88,100.63,99.94,102.77,97.03,98.91,98.98,105.8,108.84,125.16,131.71,147.35,150.74,148.02,152.02,151.68,144.92,139.6,127.09,124.88,115.11,99.68,120.72
101.32,94.33,89.29,87.37,86.03,88,101.93,94.47,104,114.97,119.83,130.59,169.16,172.29,154.41,159.48,163.13,164.43,153.89,137.19,108.46,106.97,91.9,101.02
88.54,78.12,73.06,71.51,70.26,71.85,78.86,87.87,94.55,95.23,113.73,118.82,153.24,153.86,152.98,149.84,149.16,152.76,143.15,138.34,105.45,101.62,90.95,88.28
86.53,77.56,73.34,71.1,70.93,70.08,69.34,70.96,79.94,85.8,89.91,98.36,107.23,97.27,94.7,89.3,94.71,91.83,93.72,89.65,93.02,89.11,86.58,85.99
75.22,64.57,61,61.42,62.61,64.66,74.7,72.71,78.9,80.32,91.72,96.59,132.84,136.76,131.33,128.97,124.9,123.78,111.87,109.89,82.45,82.58,69.7,75.79
71.36,61.96,61.05,59.64,58.54,58.41,59.47,54.9,69.24,74.77,78.95,80.43,82.25,84.41,85.51,83.77,82.18,81.95,79.92,78.07,81.16,76.95,66.74,67.85
66.2,59.29,56.74,57.29,57.27,61.39,69.45,62.3,72.66,69.91,71.67,76.16,109.18,109.84,109.49,109.73,109.41,108.98,103.47,98.64,78.54,69.49,64.13,69.81
76.03,65.22,63.89,65.07,64.93,63.43,63.69,63.93,66.44,76.79,79.3,87.4,89.82,90.53,92.12,94.45,95.88,96.5,92.69,92.68,94.99,86.62,77.66,74.78
71.3,63.74,61.45,60.91,60.91,65.38,76.5,77.33,73.23,81.55,80.76,86.53,109.27,109.52,108.03,109.46,111.92,106.93,101.95,115.44,86.14,75.56,64.74,70.53
61.32,56.48,53.71,52.52,53.8,59.56,79.79,65.46,74.21,76.61,75.74,77.2,104,105.27,103.23,104.83,104.7,100.81,98.03,105.57,79.01,63.91,59.68,65.88
61.03,48.02,47.08,47.12,45.04,48.24,61.09,61.67,70.01,76.51,77.93,79.65,79.16,76.33,78.43,76.43,77.64,77.87,73.29,85.74,81.9,71.16,64.94,61.37
58.3,51.31,45.95,45.99,46.03,56.71,76.99,69.86,69.98,76.31,76.86,77.86,104.95,106.44,106.82,105.43,106.06,102.83,101.63,106.36,77.8,66.95,60.8,62.78
63.66,55.11,52.73,52.62,55.7,55.83,81,70.38,73.96,76.86,76.71,78.04,105.65,106.28,105.99,106.49,108.55,105.62,105.25,113.46,79.65,68.15,63.09,62.89
53.75,42.97,40.32,40.36,41.13,46.29,55.4,53.62,57.15,63.64,65.42,66.42,65.32,64.7,56.94,56.88,63.11,61.25,68.73,80.49,55.65,56.06,54.79,54.21
46.1,36.84,34.53,35.31,36.72,42.57,73.13,70.89,70.43,68.8,71.02,71.5,95.68,96.13,87.25,86.38,88.34,89.11,97.39,110.63,59.58,52.16,44.87,48.63
40.39,32.48,35.2,35.12,35.53,42.67,76.59,71.86,66.32,64.61,66.23,67.89,92.07,88.72,79.76,78.12,84.2,80.27,92.65,109.61,53.74,49.41,42.14,51.19
42.11,35.99,35.51,35.55,34.53,45.04,79.53,77.6,70.64,67.13,65.57,66.97,89.83,88.63,81.22,82.14,86.82,90.18,115.99,116.45,64.09,55.82,50.9,44.44
51.49,43.87,45.93,45.95,45.58,50.79,78.61,74.06,76.84,73.44,72.82,70.07,89.95,87.51,84.88,82.78,99.55,113.23,106.92,100.42,75.93,66.28,59.7,58.2
49.99,50.88,47.68,48.61,48.71,54.95,69.63,76.01,78,77.37,77.81,76.92,89.41,91.36,87.67,87.94,96.14,111.33,99.77,100.85,78.32,76.11,66.78,62.55
54.42,47.32,45.07,44.47,43.89,49.02,54.27,57.93,62.99,64.12,63.74,63.8,57.67,57.61,55.29,53.14,67.43,85.19,84.37,77.77,67.99,63.98,57.11,57.4
43.57,40.25,39.33,40.72,34.3,41.66,62.17,62.61,61.24,59.17,60.07,56.92,70.36,69.94,72.21,67.75,88.15,102.87,96.94,90.22,69.04,59.56,50.93,46.38
46.66,43.92,41.48,41.89,41.06,48.33,64.56,62.46,61,61.2,60.82,59.03,69.21,70.84,70.07,65.43,83.73,102.17,96.09,88.29,68.28,61.14,51.15,54.48
63.22,53.19,52.47,63.1,57.56,68.29,96.96,97.65,79.23,74.44,76.33,74.27,87.46,85.77,86.2,89.85,99.43,121.89,128.54,117.93,96.89,76.12,57.29,80.83
60.87,52.76,50.16,48.58,45.24,50.47,62.45,57.85,53.36,58.28,57.84,56.91,65.39,62.49,62.78,61.89,76.8,85.54,84.08,79.54,57.34,46.98,41.44,50.13
38.37,36.45,34.4,34.38,34.36,41.48,56.31,58.98,54.54,55.76,56.77,49.69,71.54,69.67,69.78,64.66,83.4,88.9,85.37,83.58,61.03,50.42,47.75,48.69
49.8,48.76,46.23,45.78,47.71,53.92,73.45,72.1,70.88,74.96,75.55,69.77,83.21,83.3,79.61,79.07,86.13,115.73,104.57,98.04,75.22,65.13,58.24,57.05
88.32,81.35,80.09,78.4,84.92,100.2,127.5,127.02,127.32,128.62,127.63,124.04,135.13,132.79,125.43,126.54,134.75,186.65,175.07,156.15,129.29,116.36,98.91,102.59
68.57,61.94,60.97,60.47,63.14,77.2,95.28,89.93,85.09,85.11,86.88,82.47,95.39,92.25,91.21,89.95,99.79,133.12,125.56,114.81,89.56,75.62,70.66,71.73
53.43,48.69,48.76,44.45,48.74,52.05,75.39,72.76,66.01,65.84,64.93,62.18,77.12,74.48,74.12,73.41,75.84,96.67,92.4,87.8,60.28,54.85,52.2,55.14
71.39,63.56,60.2,59.34,61.1,65.32,66.91,64.27,65.39,72.45,75.45,74.49,72.08,59.81,59.68,68.35,77.13,105.34,100.85,90.57,85.28,78.25,73.91,76.66
51.1,48.14,48.24,48.69,45.11,45.64,48.9,39.64,45.93,49.31,51.34,51.01,51.12,48.39,48.54,44.56,47.74,53.68,56.69,52.39,50.68,47.94,48.03,46.92
43.39,42.66,40.55,40.07,40.04,41.56,41.31,38.23,44.98,48.18,47.68,46.41,44.64,43.06,38.67,37.95,40.18,50.26,57.21,48.53,47.79,46.09,43.65,42.81
37.31,36.21,35.76,35.61,36.84,42.98,50.53,53.83,51.67,51.96,51.45,48.72,68.16,67.39,65.63,59.34,66.25,75.19,82.21,70.16,51.51,45.22,40.65,38.35
43.4,41.55,40.18,41.3,41.62,45.1,58.64,60.6,56.51,56.9,53.76,51.79,68.99,66.9,65.36,63.21,63.62,67.62,82.88,72.86,49.36,44.38,45.04,43.24
38.9,38.18,38.03,35.59,37.63,41.85,45.54,47.34,39.86,44.1,40.95,39.55,57.34,57.39,54.39,54.38,54.26,52.71,66.64,64.95,44.39,39.28,36.5,39.91
31.15,31.3,31.03,30.37,32.94,37.93,44.1,48.26,43.34,46.59,44.56,44.46,62.25,62.49,61.11,60.89,59.7,57.46,67.46,63.97,45.24,39.95,35.53,37.83
40.33,39.53,37.85,37.02,38.59,44.7,53.64,55.17,46.65,50.36,49.73,47.88,64.72,64.06,63.44,63.18,63.04,61.48,68.07,69.05,47.95,45.73,40.64,44.42
34.34,33.66,31.21,32.15,31.26,33.91,33.49,36.45,41.09,46.72,44.89,44.96,44.44,44.49,44.46,43.19,44.95,44.37,36.18,38.15,44.53,37.08,40.07,41.13
35.99,32.31,31.51,33.22,33.89,33.11,52.1,47.37,47.64,45.05,47.69,45.47,61.85,60.89,59.64,58.63,59.09,59.84,54.62,70.05,47.3,43.39,42.74,41.28
27.7,24.92,23.3,23.06,23.79,29.36,39.54,42.67,40.12,39.83,40.56,38.87,56.86,57.04,55.97,55.13,55.67,55.85,54.49,56.03,42.15,35.37,33.04,32.61
30.48,28.76,26.88,26.5,28.65,31.1,39.9,45.43,44.77,44.87,44.84,44.83,60.88,61.28,60.63,58.75,57.95,58.27,56.66,59.08,45.03,35.68,33.82,32.68
25.23,24.3,23.18,23.16,23.8,24.71,32.35,36.84,36.34,36.5,36.53,36.57,69.25,69.4,68.84,67.54,69.4,68.91,66.86,66.2,38.76,32.72,28.31,26.64
77.52,74.05,70.11,61.65,61.03,61.64,69.5,76.95,90.57,92.35,92.72,92.79,92.91,92.17,91.99,90.16,90.74,91.07,81.49,82.48,85.22,85.68,80.75,90.52
95.97,94.39,81.17,80.94,92.21,93.53,94.13,82.55,90.34,101.01,104.87,114.8,142.68,148.37,141.3,138.81,142.76,123.46,123.66,121.74,96.46,95.94,83.02,95.94
84.6,81.59,80.28,80.07,80.6,84.76,71.18,91.42,108.88,114.78,124.3,136.3,170.6,172.81,160.75,165.28,166.84,140.18,141.42,138.13,115.35,113.84,85.74,97.18
100.63,100.34,94.4,90.39,88.41,86.73,81.28,74.48,89.69,102.62,111.68,116.53,122.19,124.38,116.67,125.67,125.91,114.87,114.89,105.83,112.47,113.31,104.65,103.77
102.01,101.03,92.97,95.36,93.53,98.19,105.74,99.54,102.98,110.89,125.03,128.52,178.94,165.57,156.41,155.07,168.64,146.79,142.53,137.95,113.15,110.95,88.64,104.67
85.39,77.75,74.7,72.05,72.56,76.15,85.36,92.66,89.52,94.77,106.02,113.67,150.49,152.31,149.44,148.18,146.35,137.1,138.46,131.03,102.47,97.6,84.56,88.44
92.24,82.99,79.01,76.22,76.56,78.84,84.6,92.15,98.42,107.94,125.45,126.89,156.42,157.17,153.06,153.42,142.82,142.38,139.12,136.22,107.22,100.47,93.61,91.5
79.95,68.83,65.02,63.67,62.64,65.84,75.02,77.03,92.19,92.59,103.41,112.92,146.05,144.13,145.08,140.96,142.82,143.32,132.29,126.56,99.59,93.7,82.89,87.34
78.13,67.34,62.66,62.92,62.71,66.67,75.19,74.54,82.13,87.02,95.8,100.97,136.2,140.3,138.78,138.13,138.99,136.84,125.97,119.75,95.28,89.57,72.84,77.75
63.97,54.78,52.08,52.84,51.8,51.52,54.27,52.55,64.12,64.61,65.63,66.34,66.85,67.29,67.43,67.86,67.85,68.12,67.33,65.66,67.63,65.65,63.1,63.31
68.17,60.13,57.7,58.28,58.45,61.33,66.22,70.94,78.18,79.13,84.05,88.07,122.62,117.48,117.19,111.2,114.68,114.5,109.94,104.27,81.05,76.3,67.16,68.59
81.19,73.27,66.27,65.58,66.76,77.81,77.47,81.5,86,84.7,86.98,88.17,116.35,111.38,111.85,110.12,110.38,111.47,110.31,103.14,81.97,81.31,74.38,78.54
69.04,62.39,61.72,61.65,60.64,61.09,62.02,56.78,64.01,71.25,76.64,80.52,81.03,81.35,81.95,81.88,85.1,88.4,80.9,79,81.31,81.07,69.09,71.65
